answer,benchmark_type,confidence_score,evaluation_status,failure_reason,generated_tokens,invalid_output,is_correct,latency_ms,model_name,model_source,parameter_size,prediction,prompt_tokens,question_id,raw_generation,sampling_seed,subset_sampling_method,workflow,blockchain_logging_latency_ms,confirmation_latency_ms,end_to_end_latency_ms,audit_hash_present,review_flag,failure_type
D,real,0.55,completed,,8,0,1,477.8161942958832,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,185,test-00467," D

The image shows thymic",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,16.132791299224703,393.08078955629634,887.0297751514042,1,0,none
A,real,0.55,completed,,8,0,0,486.21365800499916,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,237,test-00468," D
Explanation: The patient's presentation",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,16.887587635372263,171.59682859098578,674.6980742313572,1,0,wrong_answer
A,real,0.55,completed,,8,0,0,523.4203301370144,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,301,test-00469," D
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,17.00235664589414,280.4453397241823,820.8680265070908,1,0,wrong_answer
C,real,0.55,completed,,8,0,0,462.94117346405983,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,166,test-00472," B

Explanation: 
- The decrease",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,19.9284102247621,172.83688982775115,655.706473516573,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,474.7075065970421,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,215,test-00476," C
Explanation: The patient's presentation",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,13.100019188864481,161.08902346518383,648.8965492510904,1,0,none
D,real,0.55,completed,,8,0,1,464.8488499224186,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,224,test-00485," D

Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,14.262179503528797,449.1987856365054,928.3098150624528,1,0,none
C,real,0.55,completed,,8,0,1,473.6006259918213,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,218,test-00490," C

The sparse axillary and pub",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,19.35653487057551,156.6089129849206,649.5660738473174,1,0,none
A,real,0.55,completed,,8,0,1,488.1223328411579,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,265,test-00491," A
Explanation: Maintaining professional boundaries",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,18.667190435653453,101.3124501735396,608.1019734503509,1,0,none
C,real,0.55,completed,,8,0,1,488.3679263293743,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,278,test-00499," C

The cardiac auscultation finding",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,16.382407664189262,130.53219213011369,635.2825261236773,1,0,none
A,real,0.55,completed,,8,0,1,501.27704814076424,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,365,test-00511," A
Explanation: The presence of a",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,15.594115888777797,156.05433873324768,672.9255027627896,1,0,none
A,real,0.55,completed,,8,0,0,501.47443264722824,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,288,test-00514," C

The clinical presentation, including the",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,14.610867221880408,474.7522953842057,990.8375952533144,1,0,wrong_answer
C,real,0.55,completed,,8,0,0,531.456433236599,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,360,test-00519," A
The patient's hemodynamic instability",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,17.739307976822023,197.55104771427085,746.7467889276918,1,0,wrong_answer
B,real,0.55,completed,,8,0,0,481.1827838420868,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,206,test-00524," D
Explanation: The clinical presentation,",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,24.180701979947965,274.1232659076872,779.486751729722,1,0,wrong_answer
D,real,0.55,completed,,8,0,1,495.66276744008064,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,342,test-00525," D
Explanation: The presence of CD",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,13.816438377678898,114.69046265095895,624.1696684687184,1,0,none
C,real,0.55,completed,,8,0,0,464.29112926125526,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,239,test-00526," A

Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,26.342965346141824,210.9519919495809,701.586086556978,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,490.4136173427105,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,268,test-00529," B
Explanation: The patient's sudden",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,22.228319392505554,243.501257716293,756.1431944515091,1,0,none
A,real,0.55,completed,,8,0,0,475.0905707478523,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,205,test-00533," B
Explanation: The patient's presentation",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,16.07283891690667,404.91978301096873,896.0831926757278,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,505.5769309401512,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,335,test-00543," C
Explanation: In a low-risk",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,21.89242040662657,131.58264708550888,659.0519984322866,1,0,none
A,real,0.55,completed,,8,0,1,558.4428980946541,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,492,test-00552," A

The patient's presentation suggests acute",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,12.477111722699386,236.16414882219146,807.084158639545,1,0,none
A,real,0.55,completed,,8,0,1,479.1019298136234,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,224,test-00556," A

The clinical presentation described is consistent",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,11.675329450392384,206.25630814534497,697.0335674093608,1,0,none
C,real,0.55,completed,,8,0,1,517.8827121853828,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,284,test-00561," C

Heat stroke is the most likely",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,13.038756530463823,113.65701024505707,644.5784789609038,1,0,none
A,real,0.55,completed,,8,0,1,496.5510629117489,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,229,test-00563," A
Explanation: The patient's history",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,16.247436485092496,178.43092381177806,691.2294232086194,1,0,none
A,real,0.55,completed,,8,0,0,491.81532114744186,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,204,test-00564," B
Explanation: Bupropion",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,16.59363628701395,159.87514096182213,668.284098396278,1,0,wrong_answer
D,real,0.55,completed,,8,0,0,535.329632461071,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,447,test-00579," B
Explanation: The patient's history",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,15.82492381199097,63.21505022119546,614.3696064942575,1,0,wrong_answer
D,real,0.55,completed,,8,0,0,459.9068835377693,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,178,test-00582," C

The correct answer is C.",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,18.453008703230566,235.65242803050995,714.0123202715099,1,0,wrong_answer
A,real,0.55,completed,,8,0,1,491.1252483725548,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,284,test-00588," A

The patient's symptoms and physical",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,10.554826895896335,229.53749424538032,731.2175695138314,1,0,none
C,real,0.55,completed,,8,0,0,463.23034539818764,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,164,test-00590," D
Explanation: The patient's presentation",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,20.372971776982514,147.73737342648926,631.3406906016594,1,0,wrong_answer
C,real,0.55,completed,,8,0,0,460.54623648524284,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,208,test-00591," B
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,12.623329040485386,98.55393638388854,571.7235019096167,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,466.704860329628,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,255,test-00594," C
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,15.258841515969753,350.3396950559248,832.3033969015225,1,0,none
A,real,0.55,completed,,8,0,1,495.0612224638462,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,300,test-00602," A
Explanation: Rifampin is",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,16.234833361050402,202.88849252528394,714.1845483501805,1,0,none
B,real,0.55,completed,,8,0,0,506.2752924859524,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,318,test-00605," C
Explanation: The patient's presentation",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,13.481509753231132,284.4258062805033,804.1826085196867,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,510.07699593901634,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,258,test-00611," C
The patient's symptoms, including",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,12.776682637668587,339.54336113111935,862.3970397078043,1,0,none
D,real,0.55,completed,,8,0,0,484.65463146567345,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,172,test-00616," B

The presence of systemic symptoms like",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,13.997116464679674,142.38701356509446,641.0387614954476,1,0,wrong_answer
A,real,0.55,completed,,8,0,1,464.6153934299946,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,161,test-00623," A
Explanation: This study design is",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,17.94642350340888,259.4142981838423,741.9761151172457,1,0,none
D,real,0.55,completed,,8,0,1,462.3972773551941,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,210,test-00632," D
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,20.86070618737722,161.48944665508913,644.7474301976604,1,0,none
D,real,0.55,completed,,8,0,1,462.748896330595,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,200,test-00643," D
Explanation: Given the patient's",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,20.726862251870543,175.00419800140747,658.479956583873,1,0,none
C,real,0.55,completed,,8,0,0,505.7986080646515,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,270,test-00651," B

Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,14.037734123083,173.19702570947604,693.0333678972106,1,0,wrong_answer
B,real,0.55,completed,,8,0,0,477.94579714536667,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,154,test-00655," C

The phrenicocolic",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,14.768218465860897,179.89319816876755,672.6072137799952,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,473.2133336365223,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,179,test-00671," B

Explanation: The patient's presentation",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,14.299448452026652,297.150558318852,784.6633404074009,1,0,none
C,real,0.55,completed,,8,0,1,490.99884182214737,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,203,test-00675," C

Explanation: In patients with chronic",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,20.142355483138115,190.3147422653532,701.4559395706386,1,0,none
B,real,0.55,completed,,8,0,0,476.9551232457161,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,236,test-00684," D
Explanation: The patient's history",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,10.815893933047446,167.96860958959383,655.7396267683573,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,466.4395749568939,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,133,test-00685," C

The dotted line on the graph",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,24.531464847076645,158.93814425849845,649.909184062469,1,0,none
A,real,0.55,completed,,8,0,1,484.61301624774933,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,239,test-00690," A
The drug described is likely fen",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,15.945402434742425,209.88257717726543,710.4409958597572,1,0,none
B,real,0.55,completed,,8,0,1,465.03257378935814,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,248,test-00691," B

Explanation: The patient has PK",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,14.79797788355774,120.33339984602279,600.1639515189387,1,0,none
A,real,0.55,completed,,8,0,1,463.15471455454826,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,215,test-00694," A

The clinical presentation and laboratory findings",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,19.59423140553859,143.561075392366,626.3100213524528,1,0,none
C,real,0.55,completed,,8,0,0,460.74291318655014,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,187,test-00701," D
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,23.301704716014264,175.8146982223724,659.8593161249369,1,0,wrong_answer
D,real,0.55,completed,,8,0,1,490.3342016041279,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,274,test-00703," D
Explanation: Elevated alkaline phosph",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,19.60956724951326,139.53634575833138,649.4801146119726,1,0,none
D,real,0.55,completed,,8,0,1,462.2065760195255,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,149,test-00704," D

Explanation: The symptoms described (",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,23.419239191555153,170.65476234751887,656.2805775585996,1,0,none
C,real,0.55,completed,,8,0,1,461.9301147758961,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,223,test-00707," C
Explanation: In this scenario,",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,18.614883744753666,136.743548461486,617.2885469821358,1,0,none
C,real,0.55,completed,,8,0,0,462.5941887497902,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,248,test-00710," A

The presence of a family history",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,24.478162886038273,443.51776239923964,930.5901140350682,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,461.1916169524193,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,202,test-00711," C
Explanation: The clinical presentation of",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,24.57333145144182,327.35139100955564,813.1163394134168,1,0,none
A,real,0.55,completed,,8,0,1,514.0598006546497,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,334,test-00713," A

Explanation: The patient presents with",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,17.557866104240762,220.39807084513802,752.0157376040286,1,0,none
D,real,0.55,completed,,8,0,0,469.3853221833706,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,156,test-00718," C

Losartan is an ang",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,25.794807961616208,175.7088770335849,670.8890071785717,1,0,wrong_answer
C,real,0.55,completed,,8,0,0,482.95581713318825,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,218,test-00723," A

The clinical presentation suggests Kawasaki disease",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,18.756778052476943,482.4130629595342,984.1256581451994,1,0,wrong_answer
D,real,0.55,completed,,8,0,1,462.5217579305172,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,203,test-00726," D
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,18.39529753076889,208.15555474052854,689.0726102018147,1,0,none
A,real,0.55,completed,,8,0,0,459.5417194068432,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,193,test-00736," D
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,14.29633685242761,173.10119615405094,646.9392524133217,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,459.3263640999794,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,193,test-00743," B
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,16.746290255359135,206.30666367628342,682.379318031622,1,0,none
A,real,0.55,completed,,8,0,0,487.6990467309952,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,261,test-00745," B
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,21.86238203053806,206.56833830914462,716.1297670706779,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,469.30619329214096,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,240,test-00756," B
Explanation: Cyclophosph",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,12.964437479930705,339.5427361687852,821.8133669408569,1,0,none
A,real,0.55,completed,,8,0,0,464.4535668194294,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,231,test-00763," C

The patient's symptoms suggest W",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,21.17407932443808,178.47039609756405,664.0980422414316,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,491.0319522023201,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,264,test-00764," C
Explanation: According to the Emergency",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,19.639164194125726,462.96572428134124,973.6368406777871,1,0,none
C,real,0.55,completed,,8,0,1,475.2245396375656,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,235,test-00777," C

The most likely diagnosis based on",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,19.293381544800443,121.03106932158795,615.548990503954,1,0,none
C,real,0.55,completed,,8,0,0,461.7523103952408,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,210,test-00778," A

Explanation: According to ACG",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,10.368254738982253,245.987186826252,718.1077519604751,1,0,wrong_answer
